COGS,Date,Margin,Market Size,Market,Product Line,Product Type,Product,Profit,Sales,State,Total Expenses
61,41579,86,Small Market,South,Beans,Espresso,Caffe Latte,1,157,Louisiana,85
53,41579,88,Small Market,South,Beans,Espresso,Caffe Mocha,73,150,Louisiana,39
49,41579,71,Small Market,South,Beans,Espresso,Decaf Espresso,50,128,Louisiana,37
15,41579,24,Small Market,South,Leaves,Herbal Tea,Chamomile,13,42,New Mexico,15
29,41579,35,Small Market,South,Leaves,Herbal Tea,Lemon,7,68,New Mexico,30
43,41579,66,Small Market,South,Beans,Coffee,Colombian,30,116,New Mexico,46
82,41579,40,Small Market,South,Beans,Coffee,Decaf Irish Cream,-12,130,New Mexico,48
34,41579,42,Small Market,South,Beans,Espresso,Caffe Latte,-6,81,New Mexico,46
44,41579,62,Small Market,South,Beans,Espresso,Caffe Mocha,-10,113,New Mexico,69
35,41579,47,Small Market,South,Beans,Espresso,Decaf Espresso,12,87,New Mexico,39
54,41579,67,Small Market,South,Leaves,Herbal Tea,Chamomile,19,129,Oklahoma,54
94,41579,130,Small Market,South,Leaves,Herbal Tea,Lemon,22,239,Oklahoma,115
88,41579,112,Small Market,South,Beans,Coffee,Colombian,105,213,Oklahoma,41
36,41579,52,Small Market,South,Beans,Coffee,Decaf Irish Cream,45,94,Oklahoma,22
102,41579,143,Small Market,South,Beans,Espresso,Caffe Latte,132,261,Oklahoma,54
32,41579,48,Small Market,South,Beans,Espresso,Caffe Mocha,43,85,Oklahoma,19
78,41579,119,Small Market,South,Beans,Espresso,Decaf Espresso,92,210,Oklahoma,57
59,41579,79,Major Market,South,Leaves,Herbal Tea,Chamomile,47,147,Texas,47
46,41579,68,Major Market,South,Leaves,Herbal Tea,Lemon,46,121,Texas,37
225,41579,265,Major Market,South,Beans,Coffee,Colombian,258,522,Texas,91
40,41579,52,Major Market,South,Beans,Coffee,Decaf Irish Cream,39,98,Texas,26
75,41579,114,Major Market,South,Beans,Espresso,Caffe Latte,88,201,Texas,55
118,41579,172,Major Market,South,Beans,Espresso,Caffe Mocha,188,309,Texas,45
50,41579,73,Major Market,South,Beans,Espresso,Decaf Espresso,71,131,Texas,25
44,41579,62,Small Market,West,Leaves,Tea,Darjeeling,-10,113,Utah,69
35,41579,47,Small Market,West,Leaves,Tea,Earl Grey,13,87,Utah,38
34,41579,42,Small Market,West,Leaves,Tea,Green Tea,-4,81,Utah,45
46,41579,67,Small Market,West,Leaves,Herbal Tea,Chamomile,45,120,Utah,37
43,41579,66,Small Market,West,Leaves,Herbal Tea,Lemon,30,116,Utah,46
82,41579,40,Small Market,West,Leaves,Herbal Tea,Mint,-12,130,Utah,48
101,41579,130,Small Market,West,Beans,Espresso,Caffe Mocha,126,246,Utah,45
54,41579,78,Small Market,West,Beans,Espresso,Decaf Espresso,77,141,Utah,26
69,41579,81,Small Market,West,Beans,Coffee,Amaretto,58,160,Utah,42
53,41579,71,Small Market,West,Beans,Coffee,Colombian,40,132,Utah,44
82,41579,102,Small Market,West,Beans,Coffee,Decaf Irish Cream,56,196,Utah,64
33,41579,48,Small Market,West,Beans,Espresso,Caffe Latte,40,86,Utah,21
118,41579,172,Major Market,West,Leaves,Tea,Darjeeling,190,309,California,44
50,41579,73,Major Market,West,Leaves,Tea,Earl Grey,70,131,California,26
75,41579,114,Major Market,West,Leaves,Tea,Green Tea,88,201,California,55
81,41579,117,Major Market,West,Leaves,Herbal Tea,Chamomile,125,211,California,33
225,41579,265,Major Market,West,Leaves,Herbal Tea,Lemon,258,522,California,91
40,41579,52,Major Market,West,Leaves,Herbal Tea,Mint,40,98,California,25
121,41579,168,Major Market,West,Beans,Espresso,Caffe Mocha,39,308,California,142
228,41579,304,Major Market,West,Beans,Espresso,Decaf Espresso,292,567,California,107
113,41579,3,Major Market,West,Beans,Coffee,Amaretto,-83,124,California,59
249,41579,374,Major Market,West,Beans,Coffee,Colombian,349,664,California,139
173,41579,-27,Major Market,West,Beans,Coffee,Decaf Irish Cream,-188,156,California,100
211,41579,212,Major Market,West,Beans,Espresso,Caffe Latte,191,451,California,83
228,41579,304,Small Market,West,Leaves,Tea,Darjeeling,291,567,Nevada,108
211,41579,212,Small Market,West,Leaves,Tea,Earl Grey,190,451,Nevada,84
245,41579,-245,Small Market,West,Leaves,Tea,Green Tea,-505,34,Nevada,127
121,41579,168,Small Market,West,Leaves,Herbal Tea,Chamomile,39,308,Nevada,142
173,41579,239,Small Market,West,Leaves,Herbal Tea,Lemon,205,439,Nevada,101
113,41579,165,Small Market,West,Leaves,Herbal Tea,Mint,159,296,Nevada,58
0,41579,43,Small Market,West,Beans,Espresso,Caffe Latte,46,46,Nevada,12
15,41579,24,Small Market,West,Beans,Espresso,Caffe Mocha,13,42,Nevada,15
22,41579,34,Small Market,West,Beans,Espresso,Decaf Espresso,25,60,Nevada,17
33,41579,41,Small Market,West,Beans,Coffee,Colombian,-6,79,Nevada,45
29,41579,35,Small Market,West,Beans,Coffee,Decaf Irish Cream,7,68,Nevada,30
32,41579,48,Small Market,West,Leaves,Tea,Darjeeling,42,85,Oregon,20
78,41579,119,Small Market,West,Leaves,Tea,Earl Grey,92,210,Oregon,57
102,41579,143,Small Market,West,Leaves,Tea,Green Tea,132,261,Oregon,54
25,41579,38,Small Market,West,Leaves,Herbal Tea,Chamomile,28,67,Oregon,19
88,41579,112,Small Market,West,Leaves,Herbal Tea,Lemon,104,213,Oregon,42
55,41579,69,Small Market,West,Beans,Espresso,Caffe Latte,24,132,Oregon,53
59,41579,79,Small Market,West,Beans,Espresso,Caffe Mocha,49,147,Oregon,46
181,41579,182,Small Market,West,Beans,Espresso,Decaf Espresso,160,387,Oregon,74
52,41579,73,Small Market,West,Beans,Coffee,Amaretto,-6,133,Oregon,77
53,41579,75,Small Market,West,Beans,Coffee,Colombian,21,136,Oregon,61
46,41579,68,Small Market,West,Beans,Coffee,Decaf Irish Cream,47,121,Oregon,36
53,41579,88,Small Market,West,Leaves,Tea,Darjeeling,73,150,Washington,39
49,41579,71,Small Market,West,Leaves,Tea,Earl Grey,50,128,Washington,37
61,41579,86,Small Market,West,Leaves,Tea,Green Tea,1,157,Washington,85
130,41579,195,Small Market,West,Leaves,Herbal Tea,Chamomile,181,346,Washington,73
47,41579,68,Small Market,West,Leaves,Herbal Tea,Lemon,65,123,Washington,24
22,41579,30,Small Market,West,Beans,Espresso,Caffe Latte,16,55,Washington,19
54,41579,67,Small Market,West,Beans,Espresso,Caffe Mocha,19,129,Washington,54
75,41579,89,Small Market,West,Beans,Espresso,Decaf Espresso,67,175,Washington,44
63,41579,93,Small Market,West,Beans,Coffee,Colombian,74,166,Washington,43
94,41579,130,Small Market,West,Beans,Coffee,Decaf Irish Cream,24,239,Washington,114
153,41609,153,Major Market,Central,Leaves,Herbal Tea,Chamomile,129,326,Colorado,66
47,41609,65,Major Market,Central,Leaves,Herbal Tea,Lemon,-9,119,Colorado,71
54,41609,73,Major Market,Central,Leaves,Herbal Tea,Mint,43,135,Colorado,44
46,41609,57,Major Market,Central,Leaves,Tea,Darjeeling,9,110,Colorado,51
53,41609,63,Major Market,Central,Leaves,Tea,Earl Grey,39,124,Colorado,37
81,41609,104,Major Market,Central,Leaves,Tea,Green Tea,98,197,Colorado,38
54,41609,79,Major Market,Central,Beans,Espresso,Caffe Mocha,79,142,Colorado,26
67,41609,101,Major Market,Central,Beans,Espresso,Decaf Espresso,70,179,Colorado,54
123,41609,179,Major Market,Central,Beans,Coffee,Amaretto,199,322,Colorado,45
43,41609,56,Major Market,Central,Beans,Coffee,Colombian,43,106,Colorado,27
86,41609,124,Major Market,Central,Beans,Coffee,Decaf Irish Cream,131,224,Colorado,36
123,41609,179,Major Market,Central,Leaves,Herbal Tea,Chamomile,197,322,Illinois,46
43,41609,56,Major Market,Central,Leaves,Herbal Tea,Lemon,43,106,Illinois,27
86,41609,124,Major Market,Central,Leaves,Herbal Tea,Mint,131,224,Illinois,36
54,41609,79,Major Market,Central,Leaves,Tea,Darjeeling,79,142,Illinois,26
67,41609,101,Major Market,Central,Leaves,Tea,Earl Grey,70,179,Illinois,54
247,41609,329,Major Market,Central,Beans,Espresso,Caffe Mocha,321,614,Illinois,113
250,41609,251,Major Market,Central,Beans,Espresso,Decaf Espresso,233,534,Illinois,94
224,41609,310,Major Market,Central,Beans,Coffee,Colombian,288,569,Illinois,116
127,41609,185,Major Market,Central,Beans,Coffee,Decaf Irish Cream,181,332,Illinois,63
247,41609,329,Small Market,Central,Leaves,Herbal Tea,Chamomile,321,614,Iowa,113
127,41609,185,Small Market,Central,Leaves,Herbal Tea,Lemon,183,332,Iowa,62
250,41609,251,Small Market,Central,Leaves,Tea,Darjeeling,232,534,Iowa,95
294,41609,360,Small Market,Central,Leaves,Tea,Earl Grey,321,697,Iowa,144
23,41609,35,Small Market,Central,Beans,Espresso,Caffe Mocha,25,62,Iowa,18
0,41609,43,Small Market,Central,Beans,Espresso,Decaf Espresso,47,46,Iowa,11
16,41609,25,Small Market,Central,Beans,Coffee,Amaretto,15,44,Iowa,15
31,41609,38,Small Market,Central,Beans,Coffee,Colombian,12,74,Iowa,30
10,41609,14,Small Market,Central,Beans,Coffee,Decaf Irish Cream,-1,26,Iowa,15
49,41609,69,Small Market,Central,Leaves,Herbal Tea,Chamomile,-7,126,Missouri,74
92,41609,68,Small Market,Central,Leaves,Herbal Tea,Lemon,24,171,Missouri,52
38,41609,51,Small Market,Central,Leaves,Tea,Darjeeling,16,95,Missouri,40
20,41609,25,Small Market,Central,Leaves,Tea,Earl Grey,-24,48,Missouri,41
39,41609,49,Small Market,Central,Leaves,Tea,Green Tea,3,94,Missouri,47
50,41609,73,Small Market,Central,Beans,Espresso,Caffe Mocha,71,131,Missouri,25
31,41609,46,Small Market,Central,Beans,Espresso,Decaf Espresso,40,82,Missouri,19
68,41609,85,Small Market,Central,Beans,Coffee,Colombian,39,163,Missouri,59
63,41609,76,Small Market,Central,Beans,Coffee,Decaf Irish Cream,53,148,Missouri,40
29,41609,44,Major Market,Central,Leaves,Herbal Tea,Chamomile,37,78,Ohio,19
33,41609,49,Major Market,Central,Leaves,Herbal Tea,Lemon,43,87,Ohio,20
88,41609,133,Major Market,Central,Leaves,Tea,Darjeeling,107,236,Ohio,61
134,41609,186,Major Market,Central,Leaves,Tea,Earl Grey,180,341,Ohio,65
153,41609,153,Major Market,Central,Beans,Espresso,Caffe Mocha,129,326,Ohio,66
46,41609,57,Major Market,Central,Beans,Espresso,Decaf Espresso,9,110,Ohio,51
54,41609,73,Major Market,Central,Beans,Coffee,Amaretto,43,135,Ohio,44
41,41609,60,Major Market,Central,Beans,Coffee,Colombian,36,108,Ohio,36
47,41609,65,Major Market,Central,Beans,Coffee,Decaf Irish Cream,-9,119,Ohio,71
41,41609,66,Small Market,Central,Leaves,Herbal Tea,Chamomile,45,114,Wisconsin,36
34,41609,51,Small Market,Central,Leaves,Herbal Tea,Lemon,45,91,Wisconsin,21
43,41609,63,Small Market,Central,Leaves,Tea,Darjeeling,42,113,Wisconsin,35
55,41609,76,Small Market,Central,Leaves,Tea,Earl Grey,-4,140,Wisconsin,79
80,41609,96,Small Market,Central,Beans,Espresso,Caffe Mocha,74,188,Wisconsin,46
24,41609,32,Small Market,Central,Beans,Espresso,Decaf Espresso,19,60,Wisconsin,19
65,41609,80,Small Market,Central,Beans,Coffee,Amaretto,33,155,Wisconsin,58
105,41609,145,Small Market,Central,Beans,Coffee,Colombian,30,266,Wisconsin,125
83,41609,112,Small Market,Central,Beans,Coffee,Decaf Irish Cream,85,208,Wisconsin,55
68,41609,85,Small Market,East,Leaves,Herbal Tea,Lemon,40,163,Connecticut,58
63,41609,76,Small Market,East,Leaves,Herbal Tea,Mint,53,148,Connecticut,40
50,41609,73,Small Market,East,Leaves,Tea,Darjeeling,70,131,Connecticut,26
33,41609,49,Small Market,East,Leaves,Tea,Green Tea,42,87,Connecticut,21
55,41609,76,Small Market,East,Beans,Espresso,Caffe Mocha,-3,140,Connecticut,78
49,41609,65,Small Market,East,Beans,Espresso,Decaf Espresso,31,121,Connecticut,44
115,41609,174,Small Market,East,Beans,Coffee,Colombian,156,308,Connecticut,69
24,41609,32,Major Market,East,Leaves,Herbal Tea,Chamomile,18,60,Florida,20
65,41609,80,Major Market,East,Leaves,Herbal Tea,Lemon,34,155,Florida,57
80,41609,96,Major Market,East,Leaves,Herbal Tea,Mint,74,188,Florida,46
30,41609,45,Major Market,East,Leaves,Tea,Darjeeling,39,80,Florida,19
34,41609,51,Major Market,East,Leaves,Tea,Green Tea,45,91,Florida,21
105,41609,145,Major Market,East,Beans,Espresso,Caffe Mocha,31,266,Florida,124
83,41609,112,Major Market,East,Beans,Espresso,Decaf Espresso,86,208,Florida,54
88,41609,133,Major Market,East,Beans,Coffee,Colombian,108,236,Florida,60
134,41609,186,Major Market,East,Beans,Coffee,Decaf Irish Cream,181,341,Florida,64
46,41609,57,Major Market,East,Leaves,Herbal Tea,Lemon,10,110,Massachusetts,50
33,41609,49,Major Market,East,Leaves,Tea,Darjeeling,43,87,Massachusetts,20
29,41609,44,Major Market,East,Leaves,Tea,Green Tea,37,78,Massachusetts,19
47,41609,52,Major Market,East,Beans,Espresso,Caffe Mocha,-30,106,Massachusetts,72
153,41609,153,Major Market,East,Beans,Espresso,Regular Espresso,129,326,Massachusetts,66
67,41609,443,Major Market,East,Beans,Coffee,Colombian,579,543,Massachusetts,53
39,41609,49,Small Market,East,Leaves,Herbal Tea,Lemon,3,94,New Hampshire,47
16,41609,25,Small Market,East,Leaves,Tea,Darjeeling,15,44,New Hampshire,15
0,41609,43,Small Market,East,Leaves,Tea,Green Tea,47,46,New Hampshire,11
49,41609,69,Small Market,East,Beans,Espresso,Caffe Mocha,-6,126,New Hampshire,73
20,41609,25,Small Market,East,Beans,Espresso,Regular Espresso,-24,48,New Hampshire,41
52,41609,75,Small Market,East,Beans,Coffee,Amaretto,55,135,New Hampshire,38
48,41609,74,Small Market,East,Beans,Coffee,Colombian,42,130,New Hampshire,46
294,41609,453,Major Market,East,Leaves,Herbal Tea,Lemon,459,796,New York,144
241,41609,-93,Major Market,East,Leaves,Herbal Tea,Mint,-280,158,New York,96
86,41609,124,Major Market,East,Leaves,Tea,Darjeeling,132,224,New York,35
123,41609,179,Major Market,East,Leaves,Tea,Earl Grey,197,322,New York,46
54,41609,79,Major Market,East,Leaves,Tea,Green Tea,77,142,New York,27
135,41609,-69,Major Market,East,Beans,Espresso,Caffe Mocha,-332,70,New York,155
250,41609,407,Major Market,East,Beans,Espresso,Regular Espresso,463,700,New York,95
279,41609,420,Major Market,East,Beans,Coffee,Colombian,402,745,New York,149
94,41609,120,Small Market,South,Leaves,Herbal Tea,Chamomile,114,228,Louisiana,43
68,41609,85,Small Market,South,Leaves,Herbal Tea,Lemon,39,163,Louisiana,59
49,41609,71,Small Market,South,Beans,Coffee,Colombian,68,128,Louisiana,25
34,41609,51,Small Market,South,Beans,Coffee,Decaf Irish Cream,46,91,Louisiana,20
55,41609,76,Small Market,South,Beans,Espresso,Caffe Latte,-4,140,Louisiana,79
41,41609,66,Small Market,South,Beans,Espresso,Caffe Mocha,46,114,Louisiana,35
43,41609,63,Small Market,South,Beans,Espresso,Decaf Espresso,40,113,Louisiana,36
16,41609,25,Small Market,South,Leaves,Herbal Tea,Chamomile,13,44,New Mexico,16
31,41609,38,Small Market,South,Leaves,Herbal Tea,Lemon,10,74,New Mexico,31
48,41609,74,Small Market,South,Beans,Coffee,Colombian,40,130,New Mexico,47
92,41609,68,Small Market,South,Beans,Coffee,Decaf Irish Cream,24,171,New Mexico,52
20,41609,25,Small Market,South,Beans,Espresso,Caffe Latte,-22,48,New Mexico,40
49,41609,69,Small Market,South,Beans,Espresso,Caffe Mocha,-7,126,New Mexico,74
38,41609,51,Small Market,South,Beans,Espresso,Decaf Espresso,18,95,New Mexico,39
65,41609,80,Small Market,South,Leaves,Herbal Tea,Chamomile,33,155,Oklahoma,58
105,41609,145,Small Market,South,Leaves,Herbal Tea,Lemon,30,266,Oklahoma,125
81,41609,104,Small Market,South,Beans,Coffee,Colombian,98,197,Oklahoma,38
33,41609,49,Small Market,South,Beans,Coffee,Decaf Irish Cream,42,87,Oklahoma,21
134,41609,186,Small Market,South,Beans,Espresso,Caffe Latte,180,341,Oklahoma,65
29,41609,44,Small Market,South,Beans,Espresso,Caffe Mocha,36,78,Oklahoma,20
88,41609,133,Small Market,South,Beans,Espresso,Decaf Espresso,107,236,Oklahoma,61
54,41609,73,Major Market,South,Leaves,Herbal Tea,Chamomile,42,135,Texas,45
41,41609,60,Major Market,South,Leaves,Herbal Tea,Lemon,36,108,Texas,36
241,41609,284,Major Market,South,Beans,Coffee,Colombian,279,559,Texas,96
43,41609,56,Major Market,South,Beans,Coffee,Decaf Irish Cream,45,106,Texas,26
67,41609,101,Major Market,South,Beans,Espresso,Caffe Latte,70,179,Texas,54
123,41609,179,Major Market,South,Beans,Espresso,Caffe Mocha,197,322,Texas,46
54,41609,79,Major Market,South,Beans,Espresso,Decaf Espresso,77,142,Texas,27
49,41609,69,Small Market,West,Leaves,Tea,Darjeeling,-6,126,Utah,73
38,41609,51,Small Market,West,Leaves,Tea,Earl Grey,18,95,Utah,39
20,41609,25,Small Market,West,Leaves,Tea,Green Tea,-22,48,Utah,40
52,41609,75,Small Market,West,Leaves,Herbal Tea,Chamomile,53,135,Utah,39
48,41609,74,Small Market,West,Leaves,Herbal Tea,Lemon,42,130,Utah,46
92,41609,68,Small Market,West,Leaves,Herbal Tea,Mint,25,171,Utah,51
31,41609,46,Small Market,West,Beans,Espresso,Caffe Latte,39,82,Utah,20
94,41609,120,Small Market,West,Beans,Espresso,Caffe Mocha,114,228,Utah,43
50,41609,73,Small Market,West,Beans,Espresso,Decaf Espresso,70,131,Utah,26
63,41609,76,Small Market,West,Beans,Coffee,Amaretto,53,148,Utah,40
49,41609,65,Small Market,West,Beans,Coffee,Colombian,31,121,Utah,44
68,41609,85,Small Market,West,Beans,Coffee,Decaf Irish Cream,39,163,Utah,59
123,41609,179,Major Market,West,Leaves,Tea,Darjeeling,199,322,California,45
54,41609,79,Major Market,West,Leaves,Tea,Earl Grey,79,142,California,26
67,41609,101,Major Market,West,Leaves,Tea,Green Tea,70,179,California,54
86,41609,124,Major Market,West,Leaves,Herbal Tea,Chamomile,132,224,California,35
241,41609,284,Major Market,West,Leaves,Herbal Tea,Lemon,279,559,California,96
43,41609,56,Major Market,West,Leaves,Herbal Tea,Mint,43,106,California,27
250,41609,251,Major Market,West,Beans,Espresso,Caffe Latte,233,534,California,94
135,41609,187,Major Market,West,Beans,Espresso,Caffe Mocha,46,343,California,156
247,41609,329,Major Market,West,Beans,Espresso,Decaf Espresso,321,614,California,113
127,41609,-25,Major Market,West,Beans,Coffee,Amaretto,-131,109,California,63
279,41609,420,Major Market,West,Beans,Coffee,Colombian,402,745,California,149
224,41609,-32,Major Market,West,Beans,Coffee,Decaf Irish Cream,-221,205,California,117
247,41609,329,Small Market,West,Leaves,Tea,Darjeeling,319,614,Nevada,114
250,41609,251,Small Market,West,Leaves,Tea,Earl Grey,233,534,Nevada,94
294,41609,-294,Small Market,West,Leaves,Tea,Green Tea,-605,33,Nevada,145
135,41609,187,Small Market,West,Leaves,Herbal Tea,Chamomile,47,343,Nevada,155
224,41609,310,Small Market,West,Leaves,Herbal Tea,Lemon,288,569,Nevada,116
127,41609,185,Small Market,West,Leaves,Herbal Tea,Mint,181,332,Nevada,63
0,41609,43,Small Market,West,Beans,Espresso,Caffe Latte,46,46,Nevada,12
16,41609,25,Small Market,West,Beans,Espresso,Caffe Mocha,15,44,Nevada,15
23,41609,35,Small Market,West,Beans,Espresso,Decaf Espresso,25,62,Nevada,18
39,41609,49,Small Market,West,Beans,Coffee,Colombian,1,94,Nevada,48
31,41609,38,Small Market,West,Beans,Coffee,Decaf Irish Cream,12,74,Nevada,30
29,41609,44,Small Market,West,Leaves,Tea,Darjeeling,37,78,Oregon,19
88,41609,133,Small Market,West,Leaves,Tea,Earl Grey,108,236,Oregon,60
134,41609,186,Small Market,West,Leaves,Tea,Green Tea,180,341,Oregon,65
24,41609,36,Small Market,West,Leaves,Herbal Tea,Chamomile,28,64,Oregon,17
81,41609,104,Small Market,West,Leaves,Herbal Tea,Lemon,98,197,Oregon,38
46,41609,57,Small Market,West,Beans,Espresso,Caffe Latte,9,110,Oregon,51
54,41609,73,Small Market,West,Beans,Espresso,Caffe Mocha,42,135,Oregon,45
153,41609,153,Small Market,West,Beans,Espresso,Decaf Espresso,129,326,Oregon,66
47,41609,65,Small Market,West,Beans,Coffee,Amaretto,-10,119,Oregon,72
41,41609,57,Small Market,West,Beans,Coffee,Colombian,1,104,Oregon,56
41,41609,60,Small Market,West,Beans,Coffee,Decaf Irish Cream,37,108,Oregon,35
41,41609,66,Small Market,West,Leaves,Tea,Darjeeling,45,114,Washington,36
43,41609,63,Small Market,West,Leaves,Tea,Earl Grey,42,113,Washington,35
55,41609,76,Small Market,West,Leaves,Tea,Green Tea,-4,140,Washington,79
115,41609,174,Small Market,West,Leaves,Herbal Tea,Chamomile,156,308,Washington,69
49,41609,71,Small Market,West,Leaves,Herbal Tea,Lemon,68,128,Washington,25
24,41609,32,Small Market,West,Beans,Espresso,Caffe Latte,19,60,Washington,19
65,41609,80,Small Market,West,Beans,Espresso,Caffe Mocha,34,155,Washington,57
80,41609,96,Small Market,West,Beans,Espresso,Decaf Espresso,76,188,Washington,45
72,41609,104,Small Market,West,Beans,Coffee,Colombian,86,188,Washington,46
105,41609,145,Small Market,West,Beans,Coffee,Decaf Irish Cream,30,266,Washington,125
